Name,player_id,year,player_age,ab,pa,hit,single,double,triple,home_run,strikeout,walk,k_percent,bb_percent,batting_avg,slg_percent,on_base_percent,on_base_plus_slg,b_rbi,b_lob,r_total_caught_stealing,r_total_stolen_base,xba,xslg,woba,xwoba,xobp,xiso,wobacon,xwobacon,xbadiff,xslgdiff,wobadiff,avg_swing_speed,exit_velocity_avg,launch_angle_avg,sweet_spot_percent,barrel_batted_rate,solidcontact_percent,hard_hit_percent,avg_best_speed,avg_hyper_speed,z_swing_percent,z_swing_miss_percent,whiff_percent,swing_percent,n_outs_above_average,sprint_speed
 Joey Votto,458015,2023,39,208,242,42,22,6,0,14,62,27,25.6,11.2,0.202,0.433,0.314,0.747,38,80,0,0,0.189,0.367,0.326,0.298,0.303,0.178,0.376,0.331,0.013,0.066,0.028,68.7,89.3,13.9,23.3,11,5.5,39.7,99.75061493,94.22579253,69.8,24.5,30.8,47.8,,25.6
 Nick Fortes,663743,2023,26,294,323,60,44,10,0,6,59,17,18.3,5.3,0.204,0.299,0.263,0.562,26,131,2,4,0.21,0.324,0.251,0.262,0.269,0.113,0.267,0.283,-0.006,-0.025,-0.011,70.3,88.2,13.9,27.1,3.8,5.8,35,98.51888788,93.39395038,65.3,11.9,17.1,45.5,,27.6
 Jonathan Araúz,660620,2023,24,59,66,8,5,0,0,3,18,5,27.3,7.6,0.136,0.288,0.203,0.491,9,25,0,0,0.185,0.288,0.217,0.241,0.249,0.103,0.254,0.291,-0.049,0,-0.024,71.9,86.7,16.5,25.6,7,0,27.9,96.75820238,92.53641878,57.1,23.7,29.8,44.3,,26.1
 Austin Riley,663586,2023,26,636,715,179,107,32,3,37,172,59,24.1,8.3,0.281,0.516,0.345,0.861,97,281,1,3,0.273,0.516,0.363,0.365,0.342,0.243,0.449,0.452,0.008,0,-0.002,76.3,92.3,13.5,35.2,13.9,7.8,49.2,103.3842518,96.27414559,69.9,20.9,27.8,48.2,,28.1
 Marco Luciano,682617,2023,21,39,45,9,6,3,0,0,17,6,37.8,13.3,0.231,0.308,0.333,0.641,0,14,0,1,0.221,0.309,0.293,0.292,0.325,0.088,0.41,0.408,0.01,-0.001,0.001,72.8,93,-5.1,31.8,0,13.6,54.5,104.5420773,96.76804818,60.7,33.3,45.2,39.7,,27.1
 Manuel Margot,622534,2023,28,311,336,82,56,21,1,4,55,18,16.4,5.4,0.264,0.376,0.31,0.686,38,146,3,9,0.262,0.368,0.299,0.301,0.311,0.106,0.329,0.331,0.002,0.008,-0.002,71.6,87.9,10.5,28.6,3.9,5.4,37.8,99.69950258,93.92444177,69.3,16.8,24.4,50.5,3,28.3
 Marcus Semien,543760,2023,32,670,753,185,112,40,4,29,110,72,14.6,9.6,0.276,0.478,0.348,0.826,100,215,3,14,0.262,0.427,0.354,0.333,0.337,0.165,0.377,0.349,0.014,0.051,0.021,68.7,88.4,19.1,37.5,6.5,6.9,37,98.08417844,93.18925819,72.9,11.6,18,47.1,,28.7
 Will Smith,669257,2023,28,464,554,121,79,21,2,19,89,63,16.1,11.4,0.261,0.438,0.359,0.797,76,236,0,3,0.258,0.431,0.345,0.35,0.362,0.173,0.354,0.361,0.003,0.007,-0.005,68.6,89.3,15.6,37.5,6.7,9.3,41.6,99.64565446,94.00134049,67.9,16.2,19.5,45.7,,27.2
 Lenyn Sosa,672820,2023,23,164,173,33,21,6,0,6,40,5,23.1,2.9,0.201,0.348,0.224,0.572,14,55,1,0,0.25,0.413,0.241,0.29,0.271,0.164,0.304,0.37,-0.049,-0.065,-0.049,70.8,89.4,14.1,30.5,7.8,6.3,38.3,98.77824758,93.56191504,65.4,16.3,24,53.2,,27.6
 Anthony Bemboom,621532,2023,33,11,13,2,2,0,0,0,2,2,15.4,15.4,0.182,0.182,0.308,0.49,0,5,0,0,0.125,0.156,0.243,0.211,0.26,0.031,0.196,0.149,0.057,0.026,0.032,,79.9,18.3,0,0,0,11.1,88.49816,89.41365889,56.5,15.4,11.8,40.5,,25.8
 Brayan Rocchio,677587,2023,22,81,86,20,14,6,0,0,27,4,31.4,4.7,0.247,0.321,0.279,0.6,8,35,0,0,0.184,0.237,0.263,0.204,0.22,0.053,0.36,0.268,0.063,0.084,0.059,68.1,85.8,1.5,30.9,0,5.5,18.2,94.85200321,91.52930746,69.9,22.4,32.6,54.7,,27.4
 Jake Rogers,668670,2023,28,331,365,73,41,11,0,21,118,28,32.3,7.7,0.221,0.444,0.286,0.73,49,153,1,1,0.227,0.449,0.312,0.321,0.295,0.223,0.428,0.443,-0.006,-0.005,-0.009,70,90.4,14.7,40.3,12,10.2,45.6,100.3720548,94.61439935,66.3,25.4,31.7,45.8,,27.2
 Kyle Stowers,669065,2023,25,30,33,2,2,0,0,0,12,3,36.4,9.1,0.067,0.067,0.152,0.219,0,17,0,0,0.144,0.191,0.117,0.193,0.221,0.047,0.098,0.239,-0.077,-0.124,-0.076,,87.5,17.2,5.6,0,5.6,22.2,96.79511667,92.43412611,72.4,23.8,35.9,54.2,,25.8
 Blake Sabol,666165,2023,25,310,344,73,50,10,0,13,117,24,34,7,0.235,0.394,0.301,0.695,44,127,2,4,0.199,0.369,0.303,0.28,0.27,0.17,0.424,0.383,0.036,0.025,0.023,71.6,89.1,16.1,31,11.2,6.1,38.6,100.0636371,94.21660803,75.6,27.9,35.6,52.3,-1,27.4
 Carlos Pérez,656024,2023,26,49,53,10,5,4,0,1,11,4,20.8,7.5,0.204,0.347,0.264,0.611,3,30,0,0,0.197,0.302,0.267,0.25,0.258,0.105,0.3,0.275,0.007,0.045,0.017,67.6,85.1,13.5,28.9,7.9,0,26.3,96.85243632,92.44175474,64.9,14.8,22.7,49.2,,26.1
 Matthew Batten,676946,2023,28,120,139,31,23,6,0,2,30,17,21.6,12.2,0.258,0.358,0.355,0.713,11,61,2,2,0.21,0.263,0.321,0.27,0.313,0.053,0.353,0.274,0.048,0.095,0.051,68.8,85,15,28.6,1.1,2.2,25.3,95.02601022,91.57059809,51,21.9,27.4,40,,28.6
 Brandon Nimmo,607043,2023,30,592,682,162,102,30,6,24,146,74,21.4,10.9,0.274,0.466,0.363,0.829,68,194,3,3,0.261,0.453,0.359,0.352,0.353,0.193,0.411,0.4,0.013,0.013,0.007,72.7,91.8,12.2,33.5,9.5,6.4,47.9,101.50757,95.46272684,62.3,15.5,22,42.4,1,28
 Masyn Winn,691026,2023,21,122,137,21,17,2,0,2,26,10,19,7.3,0.172,0.238,0.23,0.468,12,65,1,2,0.214,0.285,0.211,0.25,0.271,0.071,0.217,0.271,-0.042,-0.047,-0.039,68.7,86,12.8,26.7,2,2,36.6,97.54142653,92.92540225,59.5,17.8,21.6,43.4,,29.2
 Ryan Jeffers,680777,2023,26,286,335,79,48,15,2,14,93,33,27.8,9.9,0.276,0.49,0.369,0.859,43,142,2,3,0.233,0.432,0.369,0.333,0.332,0.199,0.473,0.413,0.043,0.058,0.036,73.9,90.5,17.2,34.2,11.6,5,42.7,101.8120585,95.32712269,62,20.2,29.2,45.4,,26.5
 Justin Turner,457759,2023,38,558,626,154,100,31,0,23,110,51,17.6,8.1,0.276,0.455,0.345,0.8,96,205,1,4,0.26,0.444,0.346,0.336,0.331,0.184,0.381,0.367,0.016,0.011,0.01,66.4,89.5,16.5,36.8,5.7,9.3,39,98.56736824,93.58703223,63.5,12.2,17.5,45,,25.2
 Alek Thomas,677950,2023,23,374,402,86,55,17,5,9,86,19,21.4,4.7,0.23,0.374,0.273,0.647,39,141,1,9,0.251,0.373,0.278,0.291,0.293,0.122,0.328,0.346,-0.021,0.001,-0.013,69.9,88.9,2.2,28.3,5.1,6.8,41.6,99.76708779,94.0646931,63.7,13.5,25.2,49.1,5,28.8
 Nathan Lukes,664770,2023,28,26,31,5,3,1,1,0,9,4,29,12.9,0.192,0.308,0.29,0.598,2,16,0,0,0.211,0.31,0.266,0.276,0.306,0.099,0.303,0.321,-0.019,-0.002,-0.01,63.5,86.5,13,38.9,0,11.1,38.9,97.66910556,92.92662889,75.8,10.6,19.4,55.4,,27.4
 Rafael Devers,646240,2023,26,580,656,157,90,34,0,33,126,62,19.2,9.5,0.271,0.5,0.351,0.851,100,245,1,5,0.282,0.539,0.359,0.38,0.363,0.257,0.411,0.441,-0.011,-0.039,-0.021,73.4,93.1,12.4,30,12.7,8.5,55.1,104.4837058,97.18286466,77.1,23.8,26.1,52.6,,26
 Yuli Gurriel Jr.,493329,2023,39,298,329,73,50,16,3,4,44,26,13.4,7.9,0.245,0.359,0.304,0.663,27,149,0,4,0.237,0.32,0.287,0.273,0.299,0.083,0.297,0.28,0.008,0.039,0.014,70.6,88.6,16.5,32.2,1.9,5,34.9,97.56853674,92.90339732,62.9,10.5,16,46.8,,27.2
 Zach McKinstry,656716,2023,28,464,518,107,73,21,4,9,113,44,21.8,8.5,0.231,0.351,0.302,0.653,35,173,6,16,0.247,0.395,0.289,0.312,0.318,0.148,0.324,0.359,-0.016,-0.044,-0.023,67.9,87.2,17.8,37.1,7.6,5.9,33.5,97.72667824,92.94097165,68.1,11.9,20.5,47.3,1,28.5
 MJ Melendez Jr.,669004,2023,24,533,602,125,75,29,5,16,170,62,28.2,10.3,0.235,0.398,0.316,0.714,56,184,4,6,0.235,0.432,0.31,0.325,0.318,0.197,0.387,0.411,0,-0.034,-0.015,72.1,93.2,16.9,34.6,11.4,8.2,49.6,101.4349502,95.60932741,69.3,27.4,34.4,47.9,-10,27.6
 Edwin Rios,621458,2023,29,28,34,2,0,1,0,1,16,5,47.1,14.7,0.071,0.214,0.235,0.449,2,13,0,0,0.154,0.274,0.219,0.272,0.304,0.12,0.271,0.42,-0.083,-0.06,-0.053,,89.5,20.9,50,8.3,0,33.3,99.80893333,94.65780167,62.3,29.2,38.9,47.1,,
 Kole Calhoun,594777,2023,35,157,174,34,21,7,0,6,37,13,21.3,7.5,0.217,0.376,0.282,0.658,25,86,1,0,0.235,0.397,0.286,0.303,0.299,0.162,0.322,0.346,-0.018,-0.021,-0.017,69.4,86.6,19.9,33.6,6.6,5.7,35.2,97.94273328,92.9747068,73,15.9,22.9,48.2,,25
 Austin Wells,669224,2023,23,70,75,16,6,6,0,4,14,3,18.7,4,0.229,0.486,0.257,0.743,13,38,0,0,0.283,0.584,0.309,0.373,0.31,0.3,0.364,0.447,-0.054,-0.098,-0.064,71.5,89.5,13.6,33.3,14,7,42.1,100.5302931,94.50506421,78.9,19.6,29.6,57.1,,26.7
 Brendan Donovan,680977,2023,26,327,371,93,71,10,1,11,53,33,14.3,8.9,0.284,0.422,0.365,0.787,34,104,1,5,0.287,0.438,0.345,0.354,0.369,0.151,0.359,0.371,-0.003,-0.016,-0.009,69.3,89.3,10.6,37.3,5.8,7.6,40.6,99.36046184,93.98717292,63.4,9.2,14.8,42.8,0,27.1
 Jake Lamb,571875,2023,32,51,54,11,8,1,0,2,15,3,27.8,5.6,0.216,0.353,0.259,0.612,5,20,0,0,0.226,0.362,0.267,0.275,0.269,0.137,0.342,0.354,-0.01,-0.009,-0.008,,89.1,12,36.1,5.6,11.1,44.4,100.5009406,94.5446275,73.2,25.6,33.1,51.1,,25.1
 Christian Encarnacion-Strand,687952,2023,23,222,241,60,40,7,0,13,69,14,28.6,5.8,0.27,0.477,0.328,0.805,37,79,0,2,0.27,0.476,0.346,0.346,0.327,0.206,0.458,0.457,0,0.001,0,73.4,90.3,18.6,38.6,10.5,8.5,48.4,101.8557487,95.35973758,70.9,18.3,29.4,52.7,,27.6
 Ryan O'Hearn,656811,2023,29,346,368,100,63,22,1,14,82,15,22.3,4.1,0.289,0.48,0.322,0.802,60,129,1,5,0.264,0.464,0.339,0.324,0.3,0.2,0.422,0.402,0.025,0.016,0.015,72.2,91.9,12,35.1,10.1,7.8,51.5,101.4839054,95.34895401,72.1,13.9,23.3,50.7,0,27.7
 Drew Waters,671221,2023,24,302,337,69,45,11,5,8,107,27,31.8,8,0.228,0.377,0.3,0.677,32,124,5,16,0.233,0.409,0.296,0.311,0.304,0.177,0.39,0.417,-0.005,-0.032,-0.015,73,87.4,17.2,38.4,10.1,7.6,35.9,98.74293303,93.39126263,73,23.1,32.5,51.3,5,28.7
 Jesús Aguilar,542583,2023,33,104,115,23,16,2,0,5,31,8,27,7,0.221,0.385,0.281,0.666,9,46,0,0,0.188,0.318,0.282,0.247,0.254,0.13,0.36,0.309,0.033,0.067,0.035,,86.7,16.3,33.8,6.8,5.4,29.7,97.05863973,92.5934337,57.3,18.2,23.9,46.7,,23
 Royce Lewis,668904,2023,24,217,239,67,45,7,0,15,55,20,23,8.4,0.309,0.548,0.372,0.92,52,95,1,6,0.262,0.478,0.393,0.348,0.33,0.216,0.484,0.419,0.047,0.07,0.045,75.3,90.2,16.2,33.3,11.7,6.8,42,101.8470136,95.23927519,65.7,18.5,27.3,47.4,,28.2
 Dominic Canzone,686527,2023,25,173,182,38,19,13,0,6,32,8,17.6,4.4,0.22,0.399,0.258,0.657,21,89,0,1,0.258,0.47,0.282,0.326,0.294,0.213,0.319,0.376,-0.038,-0.071,-0.044,70.9,89.7,16.3,31.9,12.1,6.4,42.6,100.5791756,94.55443738,67.1,16.8,25.5,54.4,-2,26.7
 Salvador Perez,521692,2023,33,538,580,137,93,21,0,23,135,19,23.3,3.3,0.255,0.422,0.292,0.714,80,213,0,0,0.266,0.46,0.302,0.325,0.306,0.194,0.375,0.407,-0.011,-0.038,-0.023,72.7,90.1,15.6,38,8.8,9.7,44,101.3574125,94.95568329,77.5,19.7,30.2,60.2,,24.3
 Jorge Mateo,622761,2023,28,318,350,69,46,14,2,7,82,22,23.4,6.3,0.217,0.34,0.267,0.607,34,139,5,32,0.24,0.371,0.265,0.289,0.29,0.131,0.315,0.349,-0.023,-0.031,-0.024,73.4,88.4,10.4,28.3,5.3,9.4,38.5,100.4314197,94.29545527,68.1,15.9,28.1,50.3,,30.1
 Kyren Paris,677347,2023,21,40,46,4,4,0,0,0,17,4,37,8.7,0.1,0.1,0.2,0.3,1,12,0,3,0.168,0.247,0.156,0.237,0.261,0.079,0.153,0.31,-0.068,-0.147,-0.081,72.1,85.6,4.5,20.8,4.2,8.3,33.3,99.01469909,93.50734955,79.8,25.4,36.8,50.3,,29.2
 Peyton Burdick,680814,2023,26,33,37,6,3,2,0,1,18,3,48.6,8.1,0.182,0.333,0.27,0.603,2,19,0,1,0.157,0.328,0.269,0.257,0.249,0.171,0.476,0.447,0.025,0.005,0.012,,93.9,17.3,33.3,13.3,20,60,104.3591138,97.809352,75.7,41.1,46.3,53.3,,27.8
 Jo Adell,666176,2023,24,58,62,12,5,3,1,3,25,4,40.3,6.5,0.207,0.448,0.258,0.706,6,23,0,1,0.162,0.324,0.299,0.235,0.216,0.162,0.477,0.357,0.045,0.124,0.064,79.2,87.3,12.6,18.2,9.1,3,39.4,100.8899918,94.65837546,70.9,27.4,38.5,51.7,1,29
 Austin Barnes,605131,2023,33,178,200,32,25,5,0,2,43,17,21.5,8.5,0.18,0.242,0.256,0.498,11,82,1,2,0.214,0.309,0.229,0.273,0.291,0.096,0.236,0.3,-0.034,-0.067,-0.044,68.6,84.8,6.1,28.3,2.9,5.1,25.4,96.01900515,92.04419815,64.5,18.1,22.2,44,,26.5
 Omar Narváez,553882,2023,31,128,146,27,20,5,0,2,27,14,18.5,9.6,0.211,0.297,0.283,0.58,7,54,0,0,0.252,0.386,0.259,0.31,0.322,0.134,0.268,0.338,-0.041,-0.089,-0.051,67.3,86,21,44.8,7.6,6.7,29.5,96.61158423,92.32079144,68.7,14.4,16.6,46,,24.4
 Greg Allen,656185,2023,30,23,28,5,2,1,1,1,10,2,35.7,7.1,0.217,0.478,0.333,0.811,1,7,1,3,0.1,0.144,0.349,0.192,0.233,0.044,0.506,0.179,0.117,0.334,0.157,69.1,88.3,20.7,28.6,0,7.1,14.3,92.86871286,90.64447308,71.4,32.5,35.3,48.1,0,27
 Paul Goldschmidt,502671,2023,35,593,687,159,103,31,0,25,161,87,23.4,12.7,0.268,0.447,0.363,0.81,80,244,2,11,0.27,0.49,0.35,0.367,0.366,0.22,0.413,0.44,-0.002,-0.043,-0.017,72.1,91.3,12.8,35.6,12,8.5,50.8,102.4095956,95.76779276,61.8,23.2,27.5,44,,26.4
 Nico Hoerner,663538,2023,26,619,688,175,135,27,4,9,83,49,12.1,7.1,0.283,0.383,0.346,0.729,68,216,7,43,0.273,0.356,0.322,0.311,0.339,0.083,0.327,0.313,0.01,0.027,0.011,68.8,86.6,10.5,33.2,1.8,4.2,33.4,97.32047285,92.69513165,60.5,6.8,12.5,45.6,,28.5
 Nick Madrigal,663611,2023,26,270,294,71,52,16,1,2,24,10,8.2,3.4,0.263,0.352,0.311,0.663,28,106,2,10,0.275,0.337,0.294,0.294,0.323,0.061,0.29,0.291,-0.012,0.015,0,66,86.2,3.7,29.9,0.8,2,27.5,95.88199459,91.94388402,59.5,4,9.4,45,,28
 Buddy Kennedy,671083,2023,24,24,29,4,3,1,0,0,6,4,20.7,13.8,0.167,0.208,0.31,0.518,1,14,0,0,0.225,0.275,0.255,0.3,0.359,0.05,0.216,0.289,-0.058,-0.067,-0.045,69.8,84.8,15.3,44.4,0,5.6,22.2,95.77178889,91.88589444,55,18.2,26.7,37.5,,29.3
 Masataka Yoshida,807799,2023,29,537,580,155,104,33,3,15,81,34,14,5.9,0.289,0.445,0.338,0.783,72,247,0,8,0.273,0.425,0.339,0.325,0.324,0.153,0.366,0.35,0.016,0.02,0.014,71.4,89,3.9,29.5,6.6,3.9,40.6,100.1238132,94.28056556,58.6,13.5,18.3,43.3,-8,26.2
 Tommy Edman,669242,2023,28,479,528,119,77,25,4,13,84,35,15.9,6.6,0.248,0.399,0.307,0.706,47,209,4,27,0.262,0.39,0.306,0.312,0.321,0.128,0.329,0.338,-0.014,0.009,-0.006,70.8,89.1,7.5,27.9,5,5.7,38.8,99.45671773,93.8658928,61.9,7.9,16.1,45.7,7,28.8
 Terrin Vavra,679631,2023,26,49,56,12,12,0,0,0,12,5,21.4,8.9,0.245,0.245,0.315,0.56,5,31,0,1,0.259,0.366,0.261,0.308,0.328,0.107,0.286,0.355,-0.014,-0.121,-0.047,,86.8,9.5,43.6,5.1,5.1,33.3,97.88788263,93.26436649,74.3,15.4,27.7,52.8,-1,27.9
 Taylor Kohlwey,670128,2023,28,13,13,2,2,0,0,0,5,0,38.5,0,0.154,0.154,0.154,0.308,0,8,0,0,0.104,0.132,0.136,0.104,0.104,0.028,0.221,0.169,0.05,0.022,0.032,68.3,77.4,17,0,0,0,12.5,92.10669,90.27543875,55.6,13.3,28.6,45.7,,
 Matt Chapman,656305,2023,30,509,581,122,64,39,2,17,165,62,28.4,10.7,0.24,0.424,0.33,0.754,54,262,2,4,0.23,0.457,0.328,0.337,0.323,0.228,0.411,0.426,0.01,-0.033,-0.009,75.5,93.4,18.5,32.4,17.1,7.8,56.4,103.5396399,96.8132016,66.6,27.2,31.1,43.3,,28.5
 Bo Naylor,666310,2023,23,198,230,47,23,13,0,11,53,30,23,13,0.237,0.47,0.339,0.809,32,89,0,5,0.217,0.379,0.347,0.309,0.322,0.162,0.401,0.342,0.02,0.091,0.038,72.1,87.7,21,37,8.2,3.4,30.8,97.2980274,92.69750945,66.5,15.1,21.8,44.5,,27.4
 Andy Ibáñez,628451,2023,30,356,383,94,58,23,2,11,69,24,18,6.3,0.264,0.433,0.312,0.745,41,147,0,1,0.271,0.446,0.32,0.331,0.32,0.175,0.365,0.379,-0.007,-0.013,-0.011,69.6,89.1,12.9,33.2,9,4.8,42.9,99.89079882,94.20842774,70.4,12.8,22.6,51.8,0,27.2
 Rodolfo Castro,666801,2023,24,227,256,48,35,7,0,6,74,23,28.9,9,0.211,0.322,0.297,0.619,24,124,4,1,0.189,0.323,0.277,0.268,0.278,0.135,0.335,0.321,0.022,-0.001,0.009,71.9,87.2,7.6,27.9,7.8,2.6,35.1,99.10410688,93.61544399,68.5,21.7,32.9,47.6,,27.3
 Raimel Tapia,606132,2023,29,148,169,35,27,4,1,3,40,17,23.7,10.1,0.236,0.338,0.317,0.655,13,58,2,10,0.224,0.338,0.293,0.297,0.311,0.113,0.334,0.34,0.012,0,-0.004,71.2,85.4,1.6,31.8,6.4,4.5,34.5,98.09169222,93.11795178,62.6,23.7,29,49.5,-2,28.7
 Sam Huff,669087,2023,25,43,45,11,6,2,0,3,17,2,37.8,4.4,0.256,0.512,0.289,0.801,6,20,0,0,0.233,0.497,0.337,0.321,0.267,0.264,0.531,0.503,0.023,0.015,0.016,73.9,90.2,5.4,26.9,15.4,11.5,50,104.0156415,96.64297577,76.9,35,44.4,56.6,,26.2
 CJ Abrams,682928,2023,22,563,614,138,86,28,6,18,118,32,19.2,5.2,0.245,0.412,0.3,0.712,64,246,4,47,0.247,0.399,0.306,0.304,0.301,0.152,0.349,0.345,-0.002,0.013,0.002,71.5,87.4,13.5,32.6,6.9,7.5,35.9,98.81493324,93.4263573,71.9,15.7,22.5,53.5,,28.6
 Elias Diaz,553869,2023,32,486,526,130,90,25,1,14,118,34,22.4,6.5,0.267,0.409,0.316,0.725,72,215,0,1,0.245,0.376,0.314,0.296,0.297,0.131,0.377,0.351,0.022,0.033,0.018,73.6,88.1,12.7,31.2,6.2,4.3,38.4,100.0351075,94.07164848,76.5,19,28.4,54.8,,25
 José Caballero,676609,2023,26,231,280,51,37,9,1,4,66,28,23.6,10,0.221,0.32,0.343,0.663,26,120,3,26,0.203,0.3,0.305,0.297,0.331,0.097,0.316,0.304,0.018,0.02,0.008,69.3,83.3,21.5,33.1,3.6,4.1,23.7,94.97334548,91.57253683,57.5,15.3,23.2,43.2,,29
 Andrew Stevenson,664057,2023,29,37,40,7,6,1,0,0,8,2,20,5,0.189,0.216,0.25,0.466,1,18,1,4,0.166,0.203,0.216,0.202,0.229,0.036,0.225,0.206,0.023,0.013,0.014,69.5,85.4,1.6,17.2,0,3.4,20.7,93.95398786,91.07767536,68.3,14.6,25.8,53.4,1,29.2
 Jake Meyers,676694,2023,27,309,341,70,43,16,1,10,88,26,25.8,7.6,0.227,0.382,0.296,0.678,33,145,2,5,0.213,0.357,0.297,0.283,0.285,0.143,0.358,0.337,0.014,0.025,0.014,69.2,86,13.9,34.7,6.3,6.8,27.9,96.65184,92.33339109,69.4,17.9,27,48.3,7,29.2
 Noelvi Marte,682622,2023,21,114,123,36,26,7,0,3,25,8,20.3,6.5,0.316,0.456,0.366,0.822,15,43,2,6,0.295,0.429,0.357,0.34,0.347,0.134,0.423,0.399,0.021,0.027,0.017,74.1,91.3,1.9,27,7.9,3.4,46.1,102.5854471,95.93333899,64.8,17,26.3,47.1,,29.1
 Brett Sullivan,664954,2023,29,81,86,17,13,3,0,1,19,4,22.1,4.7,0.21,0.284,0.244,0.528,6,37,0,0,0.226,0.3,0.232,0.246,0.26,0.075,0.273,0.292,-0.016,-0.016,-0.014,69,86.9,16.3,31.7,1.6,3.2,28.6,95.66303161,91.9541221,67.3,12.9,18.4,47,,27.4
 Alexander Canario,672744,2023,23,17,17,5,2,1,1,1,8,0,47.1,0,0.294,0.647,0.294,0.941,6,7,0,0,0.226,0.367,0.387,0.251,0.226,0.14,0.731,0.474,0.068,0.28,0.136,78.8,89.6,20.9,44.4,0,33.3,66.7,101.565346,96.33680222,85.7,36.7,42.5,65.6,,25.8
 Garrett Stubbs,596117,2023,30,113,125,23,17,4,1,1,29,9,23.2,7.2,0.204,0.283,0.274,0.557,12,41,0,2,0.161,0.203,0.252,0.207,0.236,0.041,0.28,0.213,0.043,0.08,0.045,67.5,83.4,22.4,18.8,0,2.4,17.6,93.63593919,90.8523127,63.2,14.4,22.8,46.8,,28.1
 Iván Herrera,671056,2023,23,37,44,11,9,2,0,0,11,5,25,11.4,0.297,0.351,0.409,0.76,4,24,0,0,0.27,0.365,0.349,0.341,0.386,0.095,0.401,0.388,0.027,-0.014,0.008,74.1,91.3,12.2,23.1,7.7,11.5,61.5,105.2912677,98.07636385,65.1,16.1,24.7,42.5,,26.7
 Yonny Hernández,660634,2023,25,22,27,3,2,1,0,0,8,2,29.6,7.4,0.136,0.182,0.231,0.413,4,12,0,0,0.135,0.17,0.197,0.204,0.238,0.035,0.201,0.212,0.001,0.012,-0.007,64.9,86.8,12.3,31.3,0,0,6.3,93.05639714,90.79600786,69.4,23.5,28.9,40.5,,25.6
 Jonathan Aranda,666018,2023,25,87,103,20,13,4,1,2,31,13,30.1,12.6,0.23,0.368,0.34,0.708,13,27,0,0,0.192,0.303,0.312,0.276,0.308,0.111,0.386,0.321,0.038,0.065,0.036,71.3,89,8.4,26.3,5.3,5.3,43.9,98.83416931,93.60544,59.4,22,29.6,44.3,,26.1
 Luis Rengifo,650859,2023,26,394,445,104,69,15,4,16,82,41,18.4,9.2,0.264,0.444,0.339,0.783,51,155,4,6,0.246,0.403,0.339,0.323,0.327,0.158,0.373,0.351,0.018,0.041,0.016,71,89.1,11,29.7,7.6,5.1,36.9,98.94137718,93.61708914,74.5,16.8,24.5,50.1,0,27.4
 JJ Bleday,668709,2023,25,256,303,50,29,11,0,10,72,42,23.8,13.9,0.195,0.355,0.31,0.665,27,110,1,5,0.201,0.348,0.297,0.298,0.316,0.147,0.317,0.318,-0.006,0.007,-0.001,72.5,88.6,15.5,29.9,6.4,4.3,35.3,98.16522609,93.23495317,68.7,20.5,28.2,43.6,-3,27.2
 Jacob Young,696285,2023,23,107,121,27,19,7,1,0,22,10,18.2,8.3,0.252,0.336,0.322,0.658,12,44,0,13,0.234,0.311,0.294,0.279,0.305,0.077,0.318,0.296,0.018,0.025,0.015,68,86.4,1.8,31.8,0,10.2,30.7,96.99841293,92.55475222,60.8,12.8,20.9,46.1,3,30
 David Fletcher,664058,2023,29,89,97,22,19,1,0,2,9,7,9.3,7.2,0.247,0.326,0.302,0.628,12,33,0,0,0.229,0.281,0.276,0.25,0.286,0.052,0.275,0.245,0.018,0.045,0.026,64.8,83.3,9.3,32.1,0,1.2,19.8,94.18126,91.1767361,66.7,10.2,16.4,50.5,,26.2
 Luke Williams,663897,2023,26,19,19,1,1,0,0,0,7,0,36.8,0,0.053,0.053,0.053,0.106,0,11,0,4,0.048,0.077,0.046,0.054,0.048,0.03,0.074,0.086,0.005,-0.024,-0.008,71.4,83.2,14.8,16.7,0,0,16.7,92.41171833,90.2310925,81.3,19.2,34.2,56.7,,27.4
 Sal Frelick,686217,2023,23,191,223,47,34,9,1,3,37,28,16.6,12.6,0.246,0.351,0.341,0.692,24,96,0,7,0.235,0.304,0.309,0.296,0.336,0.069,0.311,0.291,0.011,0.047,0.013,67.1,83.3,8.1,29.3,2.5,2.5,23.6,94.34251615,91.33955423,58.2,9.4,14.6,43.1,7,28.6
 Weston Wilson,642215,2023,28,16,22,5,4,0,0,1,5,6,22.7,27.3,0.313,0.5,0.5,1,2,9,1,3,0.284,0.507,0.441,0.433,0.479,0.224,0.503,0.486,0.029,-0.007,0.008,74.1,84.6,6.1,36.4,9.1,0,36.4,97.50061667,93.28084364,65.9,27.6,29.7,38.5,,27.2
 Alika Williams,675961,2023,24,101,112,20,15,5,0,0,35,9,31.3,8,0.198,0.248,0.27,0.518,6,52,0,0,0.198,0.263,0.238,0.244,0.271,0.064,0.295,0.304,0,-0.015,-0.006,69.2,83.4,10.1,38.8,3,4.5,25.4,96.11282594,92.07384563,68.9,19.1,31.7,47.6,,28.2
 Matt Wallner,670242,2023,25,213,254,53,27,11,1,14,80,28,31.5,11,0.249,0.507,0.37,0.877,41,94,1,2,0.233,0.517,0.377,0.374,0.357,0.285,0.505,0.499,0.016,-0.01,0.003,77.4,91.9,21,32.3,18.8,6,48.1,104.4893052,96.79268782,69.8,31.4,36.3,47.1,-4,28
